Restaurant,Review,Topics,Rating
ayakosushi,Very good and fast,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Always a taste pleasure! The best sushi I have ever tasted! I recommend! Never disappointed!!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Always very good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Always so good and fresh, excellent quality!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,A great restaurant. A great restaurant.. an essential address for sushi lovers... living 45 minutes from the restaurant we don't hesitate for a second because they are so good.. nothing to say.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very competent staff and top quality, it’s a sure value.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,The order was placed without problem...The order was placed without problem on their site and was ready even before the indicated time. The food is very good too. I recommend,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,The best sushi 😉,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Perfect...I recommend,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Extremely hard working and very pleasant,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Still as good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Good products, efficient and welcoming equipment, ayano Sushi sermon is sparing no effort to get by despite the crisis. Looking forward to being able to enjoy this large room again, taking away is good, but consuming on site is more exotic...",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Top, just a shame the accompanying sauces were missing",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Good but not exceptional In addition a small oversight noticed on arrival at home,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"I have been eating at their place for several years. Excellent choice of menu, the prices are justified given the quality. A vegan option that just recently appeared delicious. Service available to take away during confinement where orders are very easy to take online. I recommend.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good family meal,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Still just as good unfortunately our order was missing soup and coleslaw...,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,"Great service, very good quality meals and lots of quantity",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,nothing to complain about,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"For a first experience, satisfied. Collection according to the order and without too much waiting (around 10 min). The products are good and make you want to come back! Hoping that we will be able to eat there again in a few months (cursed Covid!) because the setting of the restaurant looks very nice.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Always excellent! THANKS,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Excellent, never disappointed. I recommend",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Bon restaurant,!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"We love it. We love it. Great Japanese. Fresh, well-prepared products. Absolute confidence in quality",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,The order was not complete. A dessert was missing although it was charged for. This is the second time this has happened and it's frustrating. The restaurant compensated me for my new order. Consequently I am modifying my rating.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Despite an order made on the internet, wait of 20 minutes in the restaurant after payment on site. Once served, no excuse.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
ayakosushi,Salads and rice were missing…Salads and rice included in the menus were missing,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,2
